sc_gid,capacity_factor,global_horizontal_irradiance,capacity_mw,area_sq_km,latitude,longitude,distance_to_transmission_km
693,0.180430487,4.171218395,2281.104534,71.2845167,47.229,-119.886,11.06186821
694,0.180587515,4.172252178,1846.557,57.70490625,47.253,-119.729,3.389193237
695,0.181613088,4.180618286,1763.139403,55.09810635,47.277,-119.573,4.243517033
696,0.181134105,4.16792345,3611.572313,112.8616348,47.301,-119.416,11.91107512
697,0.180168137,4.149747849,2354.85225,73.58913281,47.325,-119.259,19.57714187
698,0.181347802,4.158127308,1421.596575,44.42489297,47.349,-119.102,27.24066688
699,0.181340218,4.151633739,1904.750311,59.52344722,47.372,-118.945,34.88176309
700,0.181298554,4.143877983,684.3900094,21.38718779,47.395,-118.788,42.52011582
701,0.180153579,4.122206688,315.2468426,9.851463831,47.419,-118.631,31.11480778
702,0.180585608,4.115676403,418.2192,13.06935,47.442,-118.473,34.45271465
703,0.178888217,4.083544254,1281.373678,40.04292744,47.465,-118.316,26.83601791
704,0.176922083,4.042222023,546.9151641,17.09109888,47.487,-118.158,19.21167757
705,0.175867364,4.023197651,467.0585297,14.59557905,47.51,-118,11.59831514
706,0.174714163,3.996263981,41.60016035,1.300005011,47.532,-117.843,4.278331908
707,0.172537386,3.962017059,174.4793314,5.452479108,47.554,-117.684,7.201094873
708,0.170182049,3.922427177,2003.227959,62.60087373,47.576,-117.526,11.64656543
709,0.16958335,3.904857397,346.5155637,10.82861136,47.598,-117.368,6.156563026
710,0.163421616,3.823487043,141.8506646,4.43283327,47.62,-117.21,4.484125548
711,0.161423281,3.792850018,275.9538375,8.623557422,47.642,-117.051,6.04285805
712,0.158731341,3.727171421,174.7261441,5.460192004,47.663,-116.892,4.869078659
713,0.159092456,3.727739811,56.39386113,1.76230816,47.684,-116.734,1.645527217
714,0.148432508,3.586235285,717.3144211,22.41607566,47.829,-115.619,60.660281
715,0.148673758,3.586432934,19.71906833,0.616220885,47.849,-115.459,15.6704277
716,0.157289326,3.683362007,27.27360176,0.852300055,47.984,-114.338,10.05360306
717,0.153154641,3.613144875,23.32051106,0.728765971,48.003,-114.178,8.483351627
718,0.149856374,3.58168602,370.5837328,11.58074165,48.022,-114.017,73.15155571
719,0.169017687,3.864286661,756.5368359,23.64177612,48.198,-112.405,110.9250708
720,0.169915318,3.880300522,984.0182484,30.75057026,48.215,-112.243,116.830405
721,0.171891078,3.902202606,1767.927516,55.24773486,48.232,-112.081,122.936083
722,0.171039969,3.895946026,1388.807775,43.40024297,48.248,-111.919,122.237877
723,0.171661615,3.903442144,1633.676597,51.05239365,48.264,-111.757,120.8992599
724,0.172962472,3.916032314,387.8052504,12.11891407,48.28,-111.595,10.06050287
725,0.172060251,3.916464806,1198.683056,37.45884551,48.328,-111.108,120.4777181
726,0.172277421,3.919896841,1976.945864,61.77955825,48.343,-110.946,121.535773
727,0.169165447,3.85954833,233.0775316,7.283672864,48.418,-110.132,16.85682994
728,0.168498099,3.845802069,3108.33045,97.13532656,48.432,-109.969,137.1560797
729,0.167913154,3.835770845,1551.386292,48.48082163,48.447,-109.805,141.1014076
730,0.16820617,3.83545208,548.4194227,17.13810696,48.461,-109.642,141.7400011
731,0.168747917,3.842576981,750.912525,23.46601641,48.475,-109.479,134.5304101
732,0.168671116,3.846153498,1745.317378,54.54116807,48.488,-109.316,127.360405
733,0.16911751,3.854751348,1308.856598,40.9017687,48.502,-109.152,120.2272532
734,0.168763041,3.849468708,2183.810119,68.24406621,48.515,-108.989,113.1963689
735,0.168686271,3.845199108,2850.087263,89.06522695,48.529,-108.825,106.2340446
736,0.169605359,3.85469532,1615.781166,50.49316143,48.542,-108.661,99.35927202
737,0.170027763,3.86367631,203.3539172,6.354809912,48.555,-108.498,13.28773591
738,0.168151662,3.79350996,2399.555644,74.98611387,48.697,-106.527,46.89552824
739,0.168252349,3.793734074,1785.998616,55.81245674,48.708,-106.362,49.30294753
740,0.167641968,3.781159878,1424.371584,44.51161201,48.718,-106.198,52.64647429
741,0.167277247,3.773743868,212.4826488,6.640082776,48.729,-106.033,37.7560031
742,0.166999996,3.767893553,109.3193323,3.416229135,48.739,-105.868,6.486777355
743,0.166959167,3.767222643,374.1448219,11.69202568,48.759,-105.538,73.02413313
744,0.16660057,3.756226301,1300.606369,40.64394902,48.769,-105.373,79.16208765
745,0.16609697,3.737240553,1488.171108,46.50534712,48.778,-105.208,85.50265304
746,0.167627439,3.77320838,945.0273797,29.53210562,48.788,-105.043,92.0920682
747,0.172544017,3.876420975,1330.013292,41.56291538,48.797,-104.878,98.79721002
748,0.172002211,3.871976376,1802.013075,56.31290859,48.806,-104.713,105.6341996
749,0.171923816,3.866769075,1058.164763,33.06764883,48.815,-104.547,112.6191838
750,0.171999991,3.869594574,57.55852881,1.798704025,48.824,-104.382,7.582482537
751,0.171308964,3.853622913,375.6867961,11.74021238,48.832,-104.216,120.8062001
752,0.169513896,3.823770761,1982.653327,61.95791646,48.841,-104.051,124.1154924
753,0.169643283,3.825962067,1980.64035,61.89501094,48.849,-103.886,127.7361558
754,0.169446513,3.820358753,485.0176219,15.15680068,48.865,-103.554,136.054057
755,0.168893874,3.810702801,1145.19015,35.78719219,48.873,-103.389,140.646264
756,0.167596564,3.787107944,1979.867813,61.87086914,48.88,-103.223,145.4667335
757,0.167864382,3.790013075,1964.618044,61.39431387,48.888,-103.057,150.5936822
758,0.167925447,3.787564993,2400.645347,75.02016709,48.895,-102.892,155.848819
759,0.167319402,3.778554916,1636.862681,51.15195879,48.902,-102.726,156.3128737
760,0.168168813,3.782891989,864.0023203,27.00007251,48.909,-102.56,154.2399992
761,0.167999983,3.781678677,226.0471746,7.063974207,48.915,-102.394,40.93267133
762,0.167000011,3.759000063,62.28748521,1.946483913,48.94,-101.73,6.684065835
763,0.166703597,3.754776716,1006.961498,31.46754683,48.957,-101.232,151.0605452
764,0.166973591,3.758370399,318.5092758,9.953414868,48.963,-101.066,152.4551733
765,0.16639477,3.754792929,132.9160324,4.153626013,48.968,-100.899,7.170106054
766,0.16599904,3.753471613,266.1744797,8.31795249,48.973,-100.733,150.3464204
767,0.166000009,3.757004499,36.77529727,1.14922804,48.977,-100.567,8.832096199
768,0.169870809,3.801538944,378.5555883,11.82986213,48.982,-100.401,152.987955
769,0.169000044,3.784164906,13.19327842,0.412289951,48.987,-100.234,7.219599927
770,0.167999998,3.75905776,606.528,18.954,48.999,-99.735,135.4637273
771,0.167081699,3.732670546,1209.008405,37.78151265,49.003,-99.569,131.8577518
772,0.166999981,3.727999687,9.8496,0.3078,49.006,-99.402,5.520556481
773,0.164999992,3.704539776,84.63715313,2.644911035,49.013,-99.069,4.483833752
774,0.165473446,3.706435204,184.6005029,5.768765717,49.016,-98.903,18.62498419
775,0.165000007,3.694199085,124.1807045,3.880647015,49.019,-98.736,5.18331721
776,0.164671734,3.694550514,413.5279711,12.9227491,49.022,-98.57,118.4083248
777,0.163290381,3.679232836,18.55699124,0.579905976,49.031,-97.903,8.370422654
778,0.163000003,3.67288065,37.67183833,1.177244948,49.033,-97.737,5.376047391
779,0.163000003,3.671355724,9.410111719,0.294065991,49.035,-97.57,7.345660547
780,0.16260311,3.663096428,112.9366072,3.529268976,49.036,-97.404,5.617177623
781,0.162036464,3.658357143,28.42473516,0.888272974,49.037,-97.237,3.421772042
782,0.154900312,3.642184496,65.33481357,2.041712924,46.624,-68.532,6.749628178
783,0.155170247,3.619757652,411.0453844,12.84516826,46.596,-68.379,190.557372
784,0.155000001,3.614000082,0.144000007,0.0045,46.54,-68.073,7.980615164
785,0.155293912,3.62289691,375.5502984,11.73594683,46.511,-67.921,0.456841868
786,0.154364601,3.603219271,107.8997757,3.37186799,46.483,-67.768,25.17453134
787,0.133999988,3.306209564,88.15911064,2.754972208,46.422,-124.009,4.039699274
788,0.12642175,3.105911255,19.92211216,0.622566005,46.451,-123.857,6.32662098
789,0.132462665,3.210192919,10.02239934,0.313199979,46.479,-123.704,2.825950537
790,0.132948726,3.25145483,116.9481639,3.654630121,46.507,-123.552,6.556328157
791,0.133032039,3.262471914,36.57369902,1.142928094,46.535,-123.399,10.18828448
792,0.136160403,3.349563599,162.3366879,5.073021497,46.562,-123.246,14.66361494
793,0.137247354,3.382279873,457.4828742,14.29633982,46.59,-123.093,7.062300423
794,0.13493298,3.348465443,1173.636591,36.67614346,46.617,-122.939,0.362214093
795,0.134445593,3.325556517,208.5747785,6.517961829,46.645,-122.786,6.949659099
796,0.137999997,3.362999916,0.374400024,0.011700001,46.726,-122.325,6.175533656
797,0.138217792,3.373034477,151.2201656,4.725630176,46.752,-122.171,7.891973127
798,0.177848846,4.148624897,2067.927975,64.62274922,47.011,-120.624,10.22115725
799,0.180885732,4.208512783,2807.026903,87.71959072,47.036,-120.469,6.967532032
800,0.18465589,4.25697422,930.7517625,29.08599258,47.061,-120.313,1.349157884
801,0.1902152,4.300610542,429.36885,13.41777656,47.085,-120.157,12.01252208
802,0.180765733,4.183700562,920.2218891,28.75693403,47.11,-120.001,17.92811999
803,0.180583864,4.180386543,2229.413119,69.66915996,47.134,-119.845,13.02229761
804,0.18097432,4.180346012,32.85734348,1.026791984,47.159,-119.689,7.189837171
805,0.181619763,4.195562363,1603.500427,50.10938833,47.183,-119.533,8.112089974
806,0.181788892,4.1929245,1788.744769,55.89827402,47.206,-119.377,13.78300879
807,0.180700973,4.176923752,1426.499606,44.5781127,47.23,-119.22,20.77268642
808,0.182891831,4.179288864,468.3067207,14.63458502,47.277,-118.907,18.70501306
809,0.182547644,4.173513412,1176.092663,36.7528957,47.301,-118.75,43.08504383
810,0.181136519,4.141404629,1114.286119,34.82144121,47.324,-118.593,43.15169851
811,0.179751366,4.110076427,1277.875617,39.93361304,47.347,-118.435,35.69143447
812,0.179403767,4.093957901,671.7217359,20.99130425,47.37,-118.278,28.39288028
813,0.177876383,4.063931465,730.4092102,22.82528782,47.392,-118.121,21.38279941
814,0.17672424,4.040184021,250.4197582,7.825617444,47.415,-117.963,14.88370152
815,0.171148434,3.938479662,232.2057691,7.256430286,47.459,-117.648,10.26950321
816,0.171145007,3.939252138,1902.684684,59.45889639,47.481,-117.49,14.91804483
817,0.170940951,3.938591957,466.1182336,14.5661948,47.503,-117.332,13.87451601
818,0.166938081,3.871279955,333.8899102,10.43405969,47.525,-117.174,13.54117129
819,0.160885155,3.771013021,229.2929332,7.165404163,47.546,-117.015,11.02344407
820,0.159230769,3.730922937,2.246400082,0.070200003,47.568,-116.857,6.34210415
821,0.159961522,3.737193108,5.99039989,0.187199997,47.589,-116.698,8.902194318
822,0.15199998,3.67599988,0.576000027,0.018000001,47.631,-116.381,3.436320835
823,0.148985267,3.599605799,96.48231152,3.015072235,47.733,-115.586,15.32440225
824,0.147725001,3.586173296,679.1207063,21.22252207,47.753,-115.426,67.10560194
825,0.159124181,3.736241102,65.86560088,2.058300027,47.87,-114.467,18.02056564
826,0.156821549,3.689413309,327.9217289,10.24755403,47.889,-114.307,16.85566483
827,0.155000001,3.659999609,0.979200034,0.030600001,47.926,-113.986,0.286908165
828,0.169069439,3.871451855,58.0608,1.8144,48.102,-112.377,9.574938655
829,0.171255916,3.897644997,1046.959805,32.7174939,48.119,-112.215,112.245015
830,0.171836987,3.908063173,2342.243081,73.19509629,48.135,-112.054,116.6495189
831,0.171146214,3.903860807,2363.522794,73.8600873,48.152,-111.892,114.7926655
832,0.171093926,3.908189058,1025.651236,32.05160112,48.168,-111.73,113.3648812
833,0.17088379,3.904362202,312.2763891,9.758637158,48.231,-111.082,112.8426566
834,0.171048477,3.90562129,1474.308591,46.07214346,48.247,-110.92,114.0541443
835,0.168907896,3.862524509,178.1991299,5.568722809,48.307,-110.27,5.817217706
836,0.168616623,3.852588415,2578.597031,80.58115723,48.321,-110.107,126.7975198
837,0.16633673,3.81650424,2132.7138,66.64730625,48.336,-109.944,130.6021257
838,0.165994585,3.797071218,155.4673025,4.858353204,48.35,-109.782,6.273092127
839,0.168999985,3.841071367,3.225600055,0.100800002,48.378,-109.456,8.245483356
840,0.169309556,3.848311424,84.09341689,2.627919278,48.392,-109.293,5.715527366
841,0.169754356,3.864661932,263.9957854,8.249868292,48.419,-108.966,11.92113066
842,0.169941425,3.865124226,2076.522581,64.89133066,48.432,-108.803,103.1928864
843,0.168872043,3.850676298,1249.139602,39.03561255,48.445,-108.639,96.08848127
844,0.169451028,3.859507322,2294.220206,71.69438145,48.458,-108.476,89.13096567
845,0.169809297,3.860474348,1396.925114,43.65390981,48.471,-108.312,82.25709926
846,0.171269,3.885426283,458.2477547,14.32024233,48.483,-108.149,75.55885369
847,0.170776084,3.876809835,70.74172969,2.210679053,48.496,-107.985,5.8891032
848,0.170340687,3.862098455,141.1629082,4.411340881,48.508,-107.821,4.869453792
849,0.169347808,3.84996748,563.9040281,17.62200088,48.52,-107.657,56.85882628
850,0.167106867,3.816032648,551.8566703,17.24552095,48.532,-107.494,51.44543237
851,0.167484343,3.818135262,386.3612039,12.07378762,48.544,-107.33,46.62971608
852,0.167256325,3.821558714,50.44492925,1.576404039,48.555,-107.166,20.90423322
853,0.168072358,3.802922249,311.9904211,9.749700659,48.589,-106.673,38.07127532
854,0.168577582,3.809878588,2807.430891,87.73221533,48.6,-106.509,39.52260311
855,0.168550327,3.807011366,1486.642866,46.45758955,48.611,-106.344,42.35183922
856,0.168038502,3.798137903,1916.130684,59.87908389,48.621,-106.18,46.21588472
857,0.167531148,3.781062603,172.1707207,5.380335022,48.632,-106.015,11.4132163
858,0.167361543,3.777169943,414.317373,12.94741791,48.662,-105.522,68.50938109
859,0.166790172,3.771129608,1461.462623,45.67070698,48.671,-105.357,74.97842185
860,0.165648893,3.748079062,289.3645266,9.042641455,48.681,-105.192,81.70142428
861,0.172939941,3.888158083,95.63269746,2.988521796,48.709,-104.697,7.236382173
862,0.172258675,3.877656937,1309.142377,40.91069927,48.718,-104.532,108.2608689
863,0.171836063,3.87077117,1854.368184,57.94900576,48.726,-104.367,110.795573
864,0.171012476,3.858050823,1705.571691,53.29911533,48.735,-104.202,113.8729222
865,0.17001459,3.847502708,167.6796504,5.239989075,48.743,-104.037,8.900963973
866,0.169468746,3.829419374,1720.742358,53.77319868,48.751,-103.872,121.1406871
867,0.169657692,3.821556568,353.3135203,11.04104751,48.767,-103.541,129.8735634
868,0.168945342,3.816350222,1150.243791,35.94511846,48.775,-103.376,134.6834798
869,0.16774419,3.791409492,1032.597492,32.26867163,48.783,-103.21,139.7828644
870,0.168998882,3.797300577,520.0266445,16.25083264,48.79,-103.045,145.0294365
871,0.168388709,3.787962914,1983.68152,61.99004751,48.797,-102.88,150.4885332
872,0.168280885,3.787165403,1548.369548,48.38654839,48.804,-102.714,148.9882681
873,0.168475494,3.793297052,1857.039539,58.0324856,48.811,-102.548,146.8085425
874,0.168143883,3.786916494,1822.61745,56.95679531,48.818,-102.383,145.0287961
875,0.167918503,3.780245066,1377.784181,43.05575566,48.824,-102.217,143.5591124
876,0.167568088,3.774208069,75.41682979,2.356775931,48.837,-101.886,10.43925538
877,0.16735436,3.769687891,2799.808031,87.49400098,48.843,-101.72,141.7313515
878,0.167575121,3.77423954,535.9017586,16.74692996,48.848,-101.554,141.8663792
879,0.167000011,3.76332736,717.8382633,22.43244573,48.854,-101.388,142.5051193
880,0.167000011,3.763986826,2475.929531,77.37279785,48.86,-101.223,143.5589184
881,0.166980699,3.761316061,376.1064141,11.75332544,48.865,-101.057,144.9483982
882,0.166171759,3.747166872,335.3437336,10.47949167,48.87,-100.891,146.7372751
883,0.166150525,3.754989386,647.8787531,20.24621104,48.875,-100.725,148.9115899
884,0.166558534,3.764495611,816.3077484,25.50961714,48.88,-100.559,151.4542608
885,0.168993965,3.795582771,1072.595925,33.51862266,48.884,-100.393,147.168043
886,0.169653848,3.803894281,15.72479934,0.491399979,48.889,-100.227,8.57892999
887,0.169132888,3.798255444,731.0672719,22.84585225,48.893,-100.061,137.4863379
888,0.169792876,3.806861162,502.1406738,15.69189606,48.897,-99.895,6.805045625
889,0.169487193,3.79347682,722.3135133,22.57229729,48.901,-99.729,10.1781687
890,0.167396903,3.743877172,1370.682506,42.83382832,48.905,-99.562,125.0522498
891,0.166942447,3.739204884,238.2079641,7.443998877,48.908,-99.396,76.12398164
892,0.166661844,3.730052948,462.9369586,14.46677996,48.912,-99.23,118.5330365
893,0.165453166,3.709498405,447.9425297,13.99820405,48.915,-99.064,115.8766388
894,0.165297538,3.704128027,1249.873031,39.05853223,48.918,-98.898,113.6856544
895,0.165000007,3.700757742,420.1024184,13.12820057,48.921,-98.731,111.9778547
896,0.164886445,3.701898098,2427.416606,75.85676895,48.924,-98.565,110.7985374
897,0.164605111,3.69579649,624.2046047,19.5063939,48.926,-98.399,110.0734875
898,0.165102169,3.70099473,739.0164094,23.09426279,48.929,-98.233,109.9677896
899,0.165000021,3.708000422,8.697599451,0.271799983,48.931,-98.066,7.52587982
900,0.164197445,3.697517395,601.5306164,18.79783176,48.933,-97.9,111.2304517
901,0.163032189,3.674290895,506.0695852,15.81467454,48.935,-97.734,112.6560773
902,0.163000003,3.670504808,1652.630977,51.64471802,48.937,-97.567,114.5988394
903,0.162285104,3.662570715,2394.961425,74.84254453,48.938,-97.401,116.9385581
904,0.16219075,3.662650824,2554.789106,79.83715957,48.94,-97.235,119.8047496
905,0.161838412,3.654708147,2020.530825,63.14158828,48.941,-97.068,119.4543735
906,0.16455327,3.702531576,420.7697508,13.14905471,48.943,-96.736,113.1101656
907,0.164999992,3.711999893,2.53440022,0.079200007,48.943,-96.569,8.37669063
908,0.164307252,3.687515259,241.3526467,7.542270209,48.944,-95.571,4.552249871
909,0.162691116,3.666162014,1013.424792,31.66952476,48.943,-95.405,1.632833755
910,0.158767223,3.596062183,63.83577568,1.99486799,48.942,-95.238,4.573023878
911,0.155810758,3.632417679,257.4636574,8.045739294,46.418,-67.967,2.53447778
912,0.154918462,3.62165308,296.5008797,9.26565249,46.389,-67.815,1.851949474
913,0.134897888,3.316877365,58.4343334,1.826072919,46.3,-124.115,7.025344506
914,0.132480532,3.274418116,102.0458883,3.188934009,46.329,-123.963,4.474284152
915,0.129494309,3.179943323,89.35373408,2.79230419,46.357,-123.811,1.540168492
916,0.130795881,3.198368311,121.7528719,3.804777246,46.385,-123.658,15.92973573
917,0.130216554,3.187020063,7.315199286,0.228599978,46.413,-123.506,7.188180162
918,0.138999999,3.41594696,10.81094403,0.337842001,46.469,-123.201,7.342739342
919,0.13728407,3.383563995,105.5139855,3.297312048,46.496,-123.048,3.173955011
920,0.134996593,3.348681927,675.2784586,21.10245183,46.524,-122.895,6.473139486
921,0.133722216,3.323697567,918.7217438,28.71005449,46.551,-122.742,10.4013364
922,0.13265039,3.279565096,492.1223344,15.37882295,46.578,-122.588,19.23017871
923,0.131000012,3.227056503,36.40291084,1.137590964,46.605,-122.435,5.570801809
924,0.179738507,4.17376852,760.0971023,23.75303445,46.916,-120.583,16.47479723
925,0.179700792,4.198121548,1739.80305,54.36884531,46.941,-120.428,14.66390354
926,0.187241033,4.279215813,959.4705656,29.98345518,46.966,-120.272,0.797520394
927,0.188924968,4.29210186,1070.619525,33.45686016,46.991,-120.117,5.984233726
928,0.182070792,4.211291313,1339.215019,41.85046934,47.015,-119.961,10.90812452
929,0.181406453,4.199379921,1061.572015,33.17412546,47.04,-119.805,14.28334729
930,0.181494772,4.195108891,808.9035891,25.27823716,47.064,-119.649,6.544426881
931,0.181255326,4.19492197,1273.614131,39.8004416,47.088,-119.493,15.19212364
932,0.181069061,4.193371296,1840.637672,57.51992725,47.112,-119.337,18.83312669
933,0.181684136,4.201561928,1798.213542,56.19417319,47.136,-119.181,24.39301623
934,0.182572573,4.1990695,649.9831711,20.3119741,47.159,-119.025,30.86837236
935,0.183044344,4.198164463,413.1207563,12.91002363,47.182,-118.868,18.60642508
936,0.18380852,4.204702377,4.060799835,0.126899995,47.206,-118.711,8.471932001
937,0.180483982,4.128951073,308.5943063,9.64357207,47.252,-118.398,38.47691569
938,0.179703072,4.110636234,1633.276786,51.03989956,47.275,-118.241,31.79912723
939,0.178289324,4.072983742,319.3373109,9.979290967,47.297,-118.083,25.70342197
940,0.173441231,3.984962463,456.8054484,14.27517026,47.386,-117.453,20.13444646
941,0.170640618,3.932168961,95.48899365,2.984031052,47.408,-117.296,9.005722126
942,0.165331483,3.872252703,30.03004797,0.938438999,47.43,-117.138,8.202843706
943,0.161970243,3.801899195,608.1258516,19.00393286,47.451,-116.98,9.781472994
944,0.160688818,3.77384758,34.28553604,1.071423001,47.472,-116.822,2.628622372
945,0.158196256,3.729542732,42.80342563,1.337607051,47.494,-116.663,4.419794358
946,0.151788667,3.670703173,6.268031049,0.19587597,47.515,-116.505,0.61762171
947,0.151881203,3.672680616,34.05657656,1.064268018,47.536,-116.346,0.155560537
948,0.148845896,3.608064651,460.7369227,14.39802883,47.658,-115.393,66.93131471
949,0.159426153,3.742574215,172.0759887,5.377374646,47.774,-114.436,10.48518911
950,0.157943457,3.725281954,289.2954234,9.040481982,47.793,-114.276,45.04453744
951,0.157318056,3.696369171,18.83519934,0.588599979,47.83,-113.956,1.413796698
952,0.171911195,3.910924196,1126.425614,35.20080044,48.022,-112.187,107.9543801
953,0.171530634,3.907106161,1709.789766,53.43093018,48.039,-112.026,109.3385491
954,0.171523526,3.912690639,2590.932825,80.96665078,48.055,-111.865,107.2971437
955,0.170930952,3.905486107,2138.219269,66.81935215,48.071,-111.703,105.7661364
956,0.170000002,3.895632505,119.6389459,3.738717059,48.087,-111.541,7.205479335
957,0.170434982,3.902749062,552.3793734,17.26185542,48.135,-111.056,105.292132
958,0.170732915,3.901988029,2695.223616,84.22573799,48.15,-110.894,106.5112623
959,0.170779675,3.907322884,253.9684758,7.936514868,48.195,-110.408,113.2995765
960,0.169175416,3.874474287,1186.943372,37.09198037,48.21,-110.245,116.5177232
961,0.167527199,3.843749523,2822.668509,88.20839092,48.224,-110.083,120.0632505
962,0.165893331,3.806893349,427.8617121,13.3706785,48.239,-109.92,124.0777956
963,0.165228456,3.778292179,76.35686484,2.386152026,48.253,-109.758,3.801832437
964,0.171256125,3.882355213,550.4685328,17.20214165,48.322,-108.944,107.9624156
965,0.171092138,3.882668495,1958.917036,61.21615737,48.335,-108.781,100.6393471
966,0.169283181,3.862265587,14.74560011,0.460800003,48.348,-108.618,7.938306276
967,0.169132456,3.857726574,586.75995,18.33624844,48.361,-108.454,86.13655205
968,0.168039516,3.841531992,696.4326844,21.76352139,48.374,-108.291,79.03559182
969,0.169910148,3.870630264,1306.446975,40.82646797,48.386,-108.128,72.02919439
970,0.16963695,3.866984606,1032.496179,32.26550559,48.399,-107.964,65.15439423
971,0.168312609,3.839693308,1024.505592,32.01579976,48.411,-107.801,58.50115183
972,0.16836752,3.835213184,721.6595016,22.55185942,48.423,-107.637,52.08333532
973,0.167232186,3.821682453,840.1507312,26.25471035,48.435,-107.474,46.09925914
974,0.167908072,3.829730511,1745.630494,54.55095293,48.446,-107.31,40.59212346
975,0.167535916,3.822776794,2302.791778,71.96224307,48.458,-107.146,35.9563847
976,0.16700314,3.816102266,82.76630625,2.58644707,48.469,-106.982,15.103207
977,0.16889289,3.826861858,1101.148172,34.41088037,48.492,-106.654,30.47750045
978,0.168908924,3.823789597,1522.808606,47.58776895,48.503,-106.49,32.28039358
979,0.169840127,3.831426144,1286.617922,40.20681006,48.513,-106.326,35.60925399
980,0.16914618,3.820212841,1041.325938,32.54143557,48.524,-106.162,40.20768447
981,0.166328236,3.76960659,234.2992395,7.321851233,48.564,-105.505,56.17040515
982,0.167581871,3.786187649,2173.328719,67.91652246,48.574,-105.341,71.42351465
983,0.167341128,3.774141073,935.4095789,29.23154934,48.584,-105.176,78.45968933
984,0.173888206,3.913105965,18.28799846,0.571499952,48.602,-104.847,7.507290125
985,0.17378819,3.910153389,1071.945773,33.49830542,48.611,-104.682,98.70006692
986,0.172139838,3.886819601,1526.466009,47.70206279,48.62,-104.517,100.9667863
987,0.171471164,3.871282578,1808.121741,56.50380439,48.629,-104.353,103.7494448
988,0.170618981,3.856840372,2418.663038,75.58321992,48.637,-104.188,106.9589393
989,0.170072943,3.846268177,1643.971697,51.37411553,48.646,-104.023,110.6877817
990,0.170561612,3.84995532,1506.995381,47.09360566,48.654,-103.858,114.7497065
991,0.169999987,3.837947369,120.3053766,3.759543018,48.662,-103.693,7.258741362
992,0.169769347,3.834946871,148.9752,4.655475,48.67,-103.528,9.047988235
993,0.169532984,3.82457304,1180.068497,36.87714053,48.677,-103.363,128.9030818
994,0.168936774,3.810617447,713.0174344,22.28179482,48.685,-103.198,134.2002721
995,0.169426307,3.810143709,40.40064053,1.262520016,48.692,-103.033,7.026186761
996,0.168826014,3.79968524,2620.442644,81.88883262,48.699,-102.868,144.3826268
997,0.169057339,3.794821978,273.3969586,8.543654956,48.706,-102.702,141.6994864
998,0.168984726,3.802463293,220.7730305,6.899157202,48.72,-102.372,12.8363344
999,0.168273196,3.788653374,2020.451597,63.1391124,48.726,-102.206,135.9858479
1000,0.168359429,3.792524099,2430.233381,75.94479316,48.733,-102.041,134.9535143
1001,0.168001458,3.783049107,2010.972066,62.84287705,48.739,-101.876,134.283666
1002,0.16840525,3.789048672,1810.878019,56.58993809,48.745,-101.71,134.0564409
1003,0.167881042,3.778686762,2429.375288,75.91797773,48.751,-101.545,134.2819789
1004,0.167038485,3.772111893,3036.482438,94.89007617,48.756,-101.379,134.876972
1005,0.16700004,3.768005371,2706.458569,84.57683027,48.762,-101.213,135.9938234
1006,0.166999996,3.767065048,312.8687965,9.77714989,48.767,-101.048,137.4583211
1007,0.16683349,3.766897678,306.4927676,9.577898987,48.772,-100.882,139.3482929
1008,0.165999979,3.757412195,3.628800247,0.113400008,48.777,-100.717,6.80394718
1009,0.166131884,3.760285616,1160.671148,36.27097339,48.782,-100.551,144.3031935
1010,0.167142928,3.774813175,930.7961227,29.08737883,48.787,-100.385,141.5766314
1011,0.167797342,3.783914804,1583.227645,49.47586392,48.791,-100.219,136.36742
1012,0.168352261,3.789330959,1987.458525,62.10807891,48.795,-100.054,131.4396836
1013,0.168488353,3.791025877,1919.080223,59.97125698,48.799,-99.888,126.7607561
1014,0.168403521,3.783747435,1165.133109,36.41040967,48.803,-99.722,122.3944696
1015,0.167840049,3.759003401,311.9330883,9.747909009,48.807,-99.556,106.6853594
1016,0.167000011,3.740497828,101.9491154,3.185909857,48.811,-99.39,5.023842889
1017,0.16656667,3.734970093,337.8458742,10.55768357,48.814,-99.224,39.85750825
1018,0.165783033,3.720984936,682.3655789,21.32392434,48.817,-99.059,108.6392767
1019,0.16552344,3.714037657,3059.508966,95.60965518,48.82,-98.893,106.2947884
1020,0.165031627,3.708956718,2189.311031,68.41596973,48.823,-98.727,104.473483
1021,0.16503723,3.709607601,1734.84547,54.21392095,48.826,-98.561,103.2024156
1022,0.164993018,3.703386307,1401.5511,43.79847188,48.829,-98.395,102.5022335
1023,0.16503863,3.7038517,1012.514934,31.6410917,48.831,-98.229,102.3067385
1024,0.165865704,3.718837023,338.6502422,10.58282007,48.833,-98.063,15.50907067
1025,0.164606243,3.704344749,853.9009875,26.68440586,48.835,-97.897,103.6628113
1026,0.164479271,3.709445238,572.3492906,17.88591533,48.837,-97.731,105.1923313
1027,0.163296118,3.682892084,1006.396397,31.4498874,48.839,-97.565,107.2595944
1028,0.163053319,3.678047657,1132.510233,35.39094478,48.84,-97.399,109.7612209
1029,0.162951365,3.676702499,2589.461916,80.92068486,48.842,-97.233,112.810756
1030,0.162278354,3.667303562,3415.497891,106.7343091,48.843,-97.067,112.7662033
1031,0.162643909,3.675163746,947.8725047,29.62101577,48.844,-96.9,109.1439166
1032,0.164032206,3.695265293,2649.810206,82.80656895,48.845,-96.734,105.9878345
