sc_gid,capacity_factor,global_horizontal_irradiance,capacity_mw,area_sq_km,latitude,longitude,distance_to_transmission_km
13989,0.19308506,4.462893486,539.9129672,16.87228022,43.204,-104.975,48.74450744
13990,0.196947277,4.558419228,419.0374266,13.09491958,43.222,-104.674,61.44715618
13991,0.196317136,4.550302982,3320.956969,103.7799053,43.231,-104.524,86.49924976
13992,0.196226731,4.550294399,3538.113159,110.5660362,43.24,-104.374,83.88898679
13993,0.196541682,4.553652287,3612.035784,112.8761183,43.249,-104.224,79.04695294
13994,0.196808219,4.560066223,3710.713022,115.9597819,43.257,-104.073,74.71058254
13995,0.19639039,4.560446262,3437.545331,107.4232916,43.265,-103.923,70.95190461
13996,0.195853412,4.553190708,2913.111591,91.03473721,43.273,-103.772,67.82075859
13997,0.195564061,4.540401459,2227.006153,69.59394229,43.281,-103.622,65.44259958
13998,0.193277255,4.496329308,1560.565491,48.76767158,43.289,-103.471,63.87642818
13999,0.192155272,4.472406387,3735.430425,116.7322008,43.296,-103.321,63.27405747
14000,0.192055285,4.469491959,3918.984019,122.4682506,43.304,-103.17,63.5048225
14001,0.192470968,4.472232819,4109.642578,128.4263306,43.311,-103.02,64.70108528
14002,0.191794276,4.465275764,2749.48425,85.92138281,43.318,-102.869,66.75854544
14003,0.191765413,4.460759163,2804.727009,87.64771904,43.325,-102.718,69.59293036
14004,0.190458119,4.436096668,1027.633838,32.11355742,43.332,-102.567,73.1135503
14005,0.190968156,4.434818268,2421.285919,75.66518496,43.339,-102.417,77.19455261
14006,0.191260979,4.432749748,2712.237919,84.75743496,43.345,-102.266,81.86436467
14007,0.190955773,4.419757843,2184.431288,68.26347773,43.352,-102.115,86.89614299
14008,0.191421762,4.420410156,2329.469381,72.79591816,43.358,-101.964,92.33155271
14009,0.190923646,4.413704395,2932.519191,91.64122471,43.364,-101.813,98.05549686
14010,0.19073768,4.411509037,3100.024659,96.87577061,43.37,-101.662,104.0203963
14011,0.190188721,4.397092819,3169.036153,99.03237979,43.375,-101.511,110.2280754
14012,0.188712701,4.368741035,3419.659013,106.8643441,43.381,-101.36,116.5615196
14013,0.188776091,4.370035648,3511.404675,109.7313961,43.387,-101.209,123.0382674
14014,0.188022077,4.35974884,2929.466503,91.54582822,43.392,-101.058,129.6713472
14015,0.187099129,4.339369297,3169.293075,99.04040859,43.397,-100.907,136.4044864
14016,0.186819673,4.329528332,3181.458009,99.42056279,43.402,-100.756,143.2235765
14017,0.186724856,4.323800087,3233.447353,101.0452298,43.407,-100.605,136.7098193
14018,0.186107993,4.314071655,3288.237525,102.7574227,43.411,-100.454,129.4930471
14019,0.185363263,4.301208496,2279.180025,71.22437578,43.416,-100.303,122.2931291
14020,0.185181797,4.290967941,3156.445463,98.6389207,43.42,-100.151,115.1332952
14021,0.184456438,4.277536392,3471.580519,108.4868912,43.424,-100,108.087483
14022,0.183589444,4.264624119,3116.660794,97.3956498,43.428,-99.849,101.1233974
14023,0.184000552,4.264104843,2928.248972,91.50778037,43.432,-99.698,94.25922649
14024,0.184000015,4.261015892,302.2963031,9.446759473,43.436,-99.546,54.95098796
14025,0.182166174,4.232495785,39.68640088,1.240200027,43.44,-99.395,17.097421
14026,0.181926116,4.222939014,89.63338184,2.801043182,43.443,-99.244,16.44285616
14027,0.182418987,4.228034019,1975.238156,61.72619238,43.446,-99.093,68.45835555
14028,0.182920828,4.233843803,2971.1043,92.84700938,43.449,-98.941,62.66712783
14029,0.182557523,4.223484516,3553.924106,111.0601283,43.452,-98.79,57.34648971
14030,0.182538852,4.220720768,2544.535772,79.51674287,43.455,-98.639,52.58891546
14031,0.182838261,4.219840527,2088.201009,65.25628154,43.458,-98.487,48.53819336
14032,0.182750523,4.217310905,2131.258838,66.60183867,43.46,-98.336,45.5146052
14033,0.182759389,4.215483189,1724.705536,53.897048,43.463,-98.184,43.53400882
14034,0.18165195,4.197622776,2346.348263,73.3233832,43.465,-98.033,42.92432288
14035,0.181087554,4.191207409,2352.837375,73.52616797,43.467,-97.881,43.6485567
14036,0.180990562,4.18181181,2070.226983,64.69459321,43.469,-97.73,45.66099704
14037,0.180831134,4.174274445,2213.918325,69.18494766,43.47,-97.579,48.84525298
14038,0.180327013,4.164950848,2594.765391,81.08641846,43.472,-97.427,52.90236404
14039,0.180012777,4.161751747,2153.670525,67.30220391,43.473,-97.276,57.71537345
14040,0.180138469,4.158646107,1736.756944,54.27365449,43.474,-97.124,63.11514816
14041,0.180110186,4.152565002,2196.069722,68.62717881,43.475,-96.973,68.85260453
14042,0.179471686,4.143597126,2007.650053,62.73906416,43.476,-96.821,75.05163341
14043,0.17866011,4.126041412,1928.511661,60.2659894,43.477,-96.67,81.41246596
14044,0.178239301,4.11990118,647.1310852,20.22284641,43.478,-96.518,11.20055995
14045,0.177638352,4.104393005,482.1900258,15.06843831,43.478,-96.367,10.17970055
14046,0.177112788,4.090837955,628.664857,19.64577678,43.479,-96.215,19.36989785
14047,0.176919207,4.085728168,643.8470414,20.12022004,43.479,-96.064,70.08100722
14048,0.177000016,4.081922054,620.3784938,19.38682793,43.479,-95.912,68.4457997
14049,0.176809683,4.077905178,1083.853406,33.87041895,43.479,-95.761,67.63793427
14050,0.176771328,4.078322887,1145.43682,35.79490063,43.478,-95.609,67.75462474
14051,0.17599766,4.069398403,1979.083631,61.84636348,43.478,-95.458,68.63630074
14052,0.176090986,4.065373421,977.2125398,30.53789187,43.477,-95.306,6.919590901
14053,0.174007013,4.032242298,1006.223892,31.44449663,43.476,-95.155,72.93534995
14054,0.175368309,4.054663181,1100.383228,34.38697588,43.475,-95.003,16.86488359
14055,0.175075486,4.047787666,1591.165772,49.72393037,43.474,-94.852,68.43411439
14056,0.174484819,4.038767338,1726.264786,53.94577456,43.473,-94.701,62.05386912
14057,0.173832327,4.025303364,1153.904991,36.05953096,43.472,-94.549,55.94003895
14058,0.174154624,4.035595417,1004.508591,31.39089346,43.47,-94.398,50.33938468
14059,0.173957273,4.029423714,1994.937356,62.34179238,43.468,-94.246,45.29373833
14060,0.173733339,4.026804447,2163.421913,67.60693477,43.466,-94.095,41.08721041
14061,0.173281342,4.017360687,2122.764342,66.33638569,43.464,-93.943,37.93463229
14062,0.17362453,4.021075249,1858.252388,58.07038711,43.462,-93.792,36.16060312
14063,0.173494115,4.016877651,1354.660706,42.33314707,43.46,-93.641,35.94105674
14064,0.172999993,4.004492283,1267.149066,39.5984083,43.457,-93.489,37.39185091
14065,0.172901735,4.00414753,1340.633658,41.89480181,43.455,-93.338,40.17858372
14066,0.172714055,3.997693539,2022.012366,63.18788643,43.452,-93.186,44.20835953
14067,0.172253415,3.992428303,1646.398153,51.44994229,43.449,-93.035,49.07513519
14068,0.17208384,3.985673666,408.4436391,12.76386372,43.446,-92.884,13.49113698
14069,0.171638757,3.977036715,2321.857913,72.55805977,43.442,-92.732,59.55589115
14070,0.171536013,3.972524881,3340.995356,104.4061049,43.439,-92.581,56.43731591
14071,0.171473727,3.974682331,2339.133188,73.09791211,43.435,-92.43,54.15731245
14072,0.17166388,3.977985859,1300.830131,40.6509416,43.432,-92.279,52.98222581
14073,0.171580076,3.979585648,650.7674156,20.33648174,43.428,-92.127,52.83390957
14074,0.171468511,3.982767582,748.546882,23.39209006,43.424,-91.976,53.7959872
14075,0.171679035,3.983012676,598.0922297,18.69038218,43.42,-91.825,55.80908354
14076,0.17163451,3.981293678,925.418925,28.91934141,43.415,-91.674,58.69670147
14077,0.171726003,3.985002041,612.3277898,19.13524343,43.411,-91.523,54.73785527
14078,0.171663418,3.986546993,595.8470109,18.62021909,43.406,-91.371,47.04160248
14079,0.170693427,3.967463017,432.8665945,13.52708108,43.401,-91.22,21.94257221
14080,0.1707609,3.976099014,1103.510967,34.48471772,43.396,-91.069,31.74842953
14081,0.17098549,3.977916241,1297.108055,40.53462671,43.391,-90.918,24.10118398
14082,0.171084717,3.980343103,1187.06348,37.09573374,43.386,-90.767,16.4539157
14083,0.170963302,3.975969791,1105.816303,34.55675947,43.38,-90.616,8.807813191
14084,0.171112821,3.976661444,1086.267966,33.94587393,43.375,-90.465,1.22849213
14085,0.170405209,3.970262766,923.078025,28.84618828,43.369,-90.314,6.527832732
14086,0.171286553,3.982918024,992.1009727,31.0031554,43.363,-90.163,14.17510092
14087,0.171294525,3.981846809,735.772043,22.99287634,43.357,-90.012,21.82903277
14088,0.171455339,3.984554529,1115.290013,34.85281289,43.351,-89.861,0.707921471
14089,0.171066463,3.98053956,820.6067602,25.64396125,43.344,-89.711,1.259988949
14090,0.170541942,3.974812508,902.2841859,28.19638081,43.338,-89.56,9.679438042
14091,0.172039866,4.001076221,323.3902852,10.10594641,43.331,-89.409,0.049156446
14092,0.17120485,3.985580206,449.6912754,14.05285236,43.324,-89.258,9.550785886
14093,0.171160266,3.985727549,1303.761572,40.74254912,43.317,-89.108,30.2077141
14094,0.170362875,3.973591805,1440.336431,45.01051348,43.31,-88.957,33.21862597
14095,0.17089501,3.981087446,1382.131603,43.1916126,43.303,-88.806,33.41128527
14096,0.170581773,3.976154089,1699.504284,53.10950889,43.295,-88.656,25.78696001
14097,0.171192944,3.987864733,967.5904359,30.23720112,43.288,-88.505,10.85034001
14098,0.171800494,3.994941473,1160.997047,36.28115771,43.28,-88.355,6.314205976
14099,0.17111817,3.990136623,1321.074689,41.28358403,43.272,-88.204,2.823510137
14100,0.1698156,3.967955828,1088.456738,34.01427305,43.264,-88.054,4.796450093
14101,0.170402348,3.978420496,587.9868469,18.37458896,43.256,-87.903,4.319884746
14102,0.167014048,3.917924166,0.963935966,0.030122999,43.165,-86.402,7.429782536
14103,0.167623416,3.935122728,1156.122492,36.12882788,43.155,-86.252,28.93691491
14104,0.167396545,3.927851677,2810.294241,87.82169502,43.145,-86.102,80.56181178
14105,0.165902272,3.905428886,1377.954914,43.06109106,43.134,-85.952,7.539611009
14106,0.165049464,3.892798185,1049.830559,32.80720496,43.124,-85.802,4.476835453
14107,0.165315881,3.898836851,1404.843497,43.90135928,43.114,-85.652,10.99835075
14108,0.165235862,3.898270369,1505.151113,47.03597227,43.103,-85.503,79.12512485
14109,0.166314602,3.916566372,968.9987602,30.28121125,43.092,-85.353,7.854433404
14110,0.165704906,3.902263403,1486.564903,46.45515322,43.081,-85.204,65.3550362
14111,0.165887028,3.911479712,596.7541477,18.64856711,43.07,-85.054,19.21386869
14112,0.165804863,3.911560774,1189.275159,37.16484873,43.059,-84.905,49.01191344
14113,0.166336775,3.927401543,3039.825206,94.9945377,43.047,-84.755,42.88250808
14114,0.166020632,3.922394276,2627.2188,82.1005875,43.036,-84.606,35.58635835
14115,0.165856928,3.917014599,2720.654578,85.02045557,43.024,-84.457,28.42913729
14116,0.165442497,3.90865159,2639.21895,82.47559219,43.012,-84.307,21.57053464
14117,0.165698916,3.907796383,2618.854538,81.8392043,43,-84.158,15.55251349
14118,0.165428281,3.906470776,3401.2467,106.2889594,42.988,-84.009,11.64360176
14119,0.165275782,3.903631449,3056.317566,95.50992393,42.975,-83.86,12.03212394
14120,0.164778367,3.896467209,1054.49445,32.95295156,42.963,-83.711,2.72469554
14121,0.164712071,3.893325806,1562.625548,48.83204839,42.95,-83.562,5.573227675
14122,0.165544912,3.902296305,1967.647191,61.48897471,42.937,-83.413,2.265575782
14123,0.166424483,3.919091702,2282.937413,71.34179414,42.924,-83.264,9.604460626
14124,0.166405573,3.919121027,1990.60778,62.20649312,42.911,-83.116,16.10851576
14125,0.165961802,3.920817375,2834.138869,88.56683965,42.898,-82.967,14.24161041
14126,0.165944234,3.915071726,3382.616194,105.7067561,42.884,-82.818,6.142942343
14127,0.165980712,3.913166761,2881.641319,90.05129121,42.871,-82.67,1.51722001
14128,0.167150453,3.935715199,1808.707978,56.52212432,42.857,-82.521,1.541693759
14129,0.15852876,3.836459875,4.815936475,0.150498015,42.534,-79.42,5.026592454
14130,0.158186078,3.833834887,1151.137955,35.97306108,42.517,-79.273,4.054388128
14131,0.157253802,3.816981316,2223.269522,69.47717256,42.5,-79.126,1.952874118
14132,0.153935105,3.790646076,2143.094203,66.97169385,42.482,-78.979,38.56104019
14133,0.151312068,3.733211517,1507.779436,47.11810737,42.465,-78.833,119.7702047
14134,0.152160481,3.742717981,1331.524575,41.61014297,42.447,-78.686,115.6043297
14135,0.153737605,3.767997026,1120.375673,35.01173979,42.429,-78.54,111.8369834
14136,0.153703123,3.786058903,1165.37902,36.41809438,42.411,-78.393,108.4744155
14137,0.155349985,3.82059145,1185.20415,37.03762969,42.393,-78.247,105.5849965
14138,0.15476881,3.813098431,1686.485433,52.70266978,42.375,-78.101,103.1917626
14139,0.154828876,3.8082304,1714.943644,53.59198887,42.357,-77.955,101.3307933
14140,0.157210067,3.850465775,1348.693031,42.14665723,42.338,-77.809,99.95421729
14141,0.155373663,3.824630976,700.0131375,21.87541055,42.32,-77.663,99.24121885
14142,0.156133786,3.835556984,1525.338464,47.666827,42.301,-77.517,99.05015832
14143,0.156930879,3.858596563,964.7306297,30.14783218,42.282,-77.371,99.46350792
14144,0.156246915,3.839085817,673.1132906,21.03479033,42.263,-77.226,100.45551
14145,0.15674518,3.839918375,910.5981398,28.45619187,42.243,-77.08,101.9713691
14146,0.156817645,3.849709749,872.1063703,27.25332407,42.224,-76.935,104.0898094
14147,0.154172629,3.811897039,1013.114588,31.65983086,42.204,-76.789,106.6865812
14148,0.155341357,3.82240653,821.6228672,25.6757146,42.185,-76.644,103.2354236
14149,0.155161634,3.822628498,793.4575852,24.79554954,42.165,-76.499,95.77676729
14150,0.154751316,3.822362661,757.4887125,23.67152227,42.145,-76.354,0.886274971
14151,0.153839186,3.808223963,930.6743063,29.08357207,42.125,-76.208,80.92007319
14152,0.154303089,3.814507484,624.3681867,19.51150583,42.105,-76.064,73.63678993
14153,0.154538095,3.814960003,704.7365766,22.02301802,42.084,-75.919,66.3410512
14154,0.153211296,3.788460255,1143.438905,35.73246577,42.064,-75.774,59.18643011
14155,0.154573739,3.809024572,928.3248,29.01015,42.043,-75.629,52.12952565
14156,0.154901847,3.813194513,793.5166266,24.79739458,42.022,-75.485,45.3169981
14157,0.154374436,3.807972193,618.8339883,19.33856213,42.001,-75.34,38.77764877
14158,0.155238837,3.820991755,353.4393867,11.04498083,41.98,-75.196,32.77399969
14159,0.158119544,3.861255169,417.9041227,13.05950383,41.958,-75.052,27.52380931
14160,0.159479454,3.886120558,507.9317941,15.87286857,41.937,-74.908,2.13689226
14161,0.160246223,3.893313408,693.8447344,21.68264795,41.915,-74.763,4.547649921
14162,0.161669925,3.923890352,722.1041156,22.56575361,41.894,-74.619,22.82721969
14163,0.161301896,3.925734043,51.13181162,1.597869113,41.872,-74.476,1.255469026
14164,0.163814008,3.971122503,1268.649844,39.64530762,41.85,-74.332,30.75170954
14165,0.163154379,3.979183435,1819.428455,56.85713921,41.828,-74.188,36.5471482
14166,0.163635105,4.006543159,1603.503211,50.10947534,41.805,-74.045,12.05956227
14167,0.16406545,4.017685413,1813.060209,56.65813154,41.783,-73.901,4.835979543
14168,0.16431421,4.018918514,1719.228291,53.72588408,41.76,-73.758,4.248588853
14169,0.164853111,4.021157265,1081.356581,33.79239316,41.738,-73.615,11.37926408
14170,0.165052935,4.016372204,821.6528625,25.67665195,41.715,-73.471,7.564200461
14171,0.165944591,4.031695843,1073.980266,33.5618833,41.692,-73.328,30.99703783
14172,0.166527167,4.044228077,1471.523077,45.98509614,41.668,-73.185,7.795101446
14173,0.166350916,4.043966293,1027.851272,32.12035225,41.645,-73.043,2.672878892
14174,0.165956199,4.04493475,751.686075,23.49018984,41.622,-72.9,3.160589883
14175,0.166021869,4.036037445,618.5552344,19.32985107,41.598,-72.757,4.995438172
14176,0.16601412,4.033889294,800.0974336,25.0030448,41.574,-72.615,5.52224025
14177,0.16722925,4.053194046,1574.28322,49.19635063,41.55,-72.472,20.65439685
14178,0.167910561,4.067046165,2254.375547,70.44923584,41.526,-72.33,27.8334113
14179,0.168990657,4.077486515,2260.672031,70.64600098,41.502,-72.188,35.21102716
14180,0.168742284,4.072798729,1506.960323,47.09251011,41.478,-72.046,38.11404697
14181,0.169610277,4.088724613,1811.024325,56.59451016,41.453,-71.904,33.68480717
14182,0.169598997,4.08833313,1719.345867,53.72955835,41.429,-71.762,30.48496661
14183,0.170256987,4.096542358,1550.115352,48.44110474,41.404,-71.62,29.06195073
14184,0.171928674,4.095029831,429.9724898,13.43664031,41.379,-71.479,28.59937996
14185,0.166952074,4.00300312,183.0369656,5.719905176,40.537,-124.376,21.4651293
14186,0.167075962,4.029501438,1824.677255,57.02116421,40.566,-124.237,147.925014
14187,0.171338871,4.118913174,610.7935359,19.087298,40.594,-124.099,140.3004172
14188,0.175994977,4.33007431,107.2183711,3.350574097,40.623,-123.961,7.351672452
14189,0.187498093,4.5521245,92.09491963,2.877966238,40.651,-123.822,6.223636916
14190,0.194349542,4.769796371,56.03731084,1.751165964,40.791,-123.128,1.218210188
14191,0.19577235,4.760896206,225.3513656,7.042230176,41.007,-122.01,2.171516616
14192,0.194450721,4.731647491,280.5148969,8.766090527,41.033,-121.87,6.641148666
14193,0.203847557,4.895615101,333.884468,10.43388962,41.059,-121.73,4.863526195
14194,0.206956133,4.919952393,2304.020447,72.00063896,41.085,-121.589,2.57127772
14195,0.210731596,4.931369781,2064.478134,64.5149417,41.111,-121.449,5.09619348
14196,0.210841328,4.917544365,1018.296309,31.82175967,41.137,-121.308,12.76087354
14197,0.21245268,4.945673943,3207.792375,100.2435117,41.163,-121.167,20.4275905
14198,0.210508525,4.906917095,3400.232934,106.2572792,41.188,-121.026,28.0726914
14199,0.208500609,4.846552372,1848.028036,57.75087612,41.214,-120.885,35.68224699
14200,0.214911804,4.930666447,373.4205047,11.66939077,41.239,-120.744,17.68181771
14201,0.213346332,4.913292408,2459.177719,76.84930371,41.264,-120.603,51.00998848
14202,0.209744856,4.859963417,3778.624181,118.0820057,41.289,-120.462,58.64433125
14203,0.20810397,4.811761379,1039.199625,32.47498828,41.314,-120.32,66.32657296
14204,0.21407342,4.935678005,386.4187898,12.07558718,41.338,-120.179,28.41332567
14205,0.207951829,4.841314793,2803.188263,87.5996332,41.363,-120.037,81.61314581
14206,0.214304313,4.916314602,2281.5027,71.29695938,41.387,-119.895,89.26861664
14207,0.214239642,4.91356802,3152.631375,98.51973047,41.412,-119.753,96.93955552
14208,0.214104488,4.897039413,2224.063069,69.5019709,41.436,-119.611,104.5890095
14209,0.213600785,4.883107662,454.0711605,14.18972377,41.46,-119.469,112.2355977
14210,0.208394721,4.818299294,63.47520703,1.98360022,41.577,-118.757,16.01129305
14211,0.209774047,4.860172272,1461.585263,45.67453945,41.6,-118.614,158.1365334
14212,0.209245846,4.8665061,4022.099297,125.690603,41.623,-118.472,165.7457357
14213,0.210660174,4.882230282,1510.176656,47.19302051,41.646,-118.329,173.4027998
14214,0.207472727,4.830001831,3756.458278,117.3893212,41.669,-118.186,178.0024077
14215,0.209450543,4.850137711,2056.538363,64.26682383,41.692,-118.042,175.8948838
14216,0.206594601,4.811236858,3277.812319,102.431635,41.714,-117.899,174.169027
14217,0.20527412,4.78371191,3733.425675,116.6695523,41.736,-117.756,172.7517983
14218,0.20532468,4.776549339,714.9504867,22.34220271,41.758,-117.612,171.6559118
14219,0.20016259,4.641653538,686.5741617,21.45544255,41.951,-116.317,140.2765372
14220,0.19834289,4.608322144,3094.940138,96.7168793,41.971,-116.172,138.3225975
14221,0.196065769,4.533420086,1323.196509,41.34989092,41.992,-116.028,136.6799176
14222,0.199667841,4.605266571,572.3807414,17.88689817,42.012,-115.883,135.5186478
14223,0.200468495,4.623085976,1386.040866,43.31377705,42.033,-115.738,134.6941295
14224,0.19734779,4.568245411,2960.524688,92.51639648,42.053,-115.593,134.3689231
14225,0.196644276,4.553618431,2513.750456,78.55470176,42.073,-115.448,134.4676432
14226,0.19560042,4.533083916,4054.619025,126.7068445,42.092,-115.303,135.0639708
14227,0.19381693,4.493462563,3711.609338,115.9877918,42.112,-115.158,136.0011302
14228,0.193618178,4.484839916,2293.520063,71.67250195,42.132,-115.013,137.3462932
14229,0.196052358,4.522679806,2457.214228,76.78794463,42.151,-114.868,139.1577468
14230,0.198195338,4.579813004,3465.685491,108.3026716,42.17,-114.722,132.7237319
14231,0.194075823,4.503687382,2740.449206,85.6390377,42.189,-114.577,125.7594172
14232,0.190165505,4.423875332,1244.994553,38.90607979,42.208,-114.431,118.8319408
14233,0.196388379,4.558007717,1972.630969,61.64471777,42.264,-113.994,98.78053375
14234,0.193379745,4.51295805,3856.871194,120.5272248,42.282,-113.848,92.41162849
14235,0.190593302,4.443939209,848.2193438,26.50685449,42.3,-113.702,31.88453344
14236,0.19615455,4.528925896,727.8805547,22.74626733,42.318,-113.556,9.235112472
14237,0.196518302,4.551656723,2435.4351,76.10734687,42.336,-113.41,74.7217549
14238,0.195834756,4.545482635,4149.307772,129.6658679,42.354,-113.264,69.49501057
14239,0.194810316,4.519948483,1384.006753,43.25021104,42.372,-113.117,64.71997689
14240,0.191192761,4.44741869,1364.214277,42.63169614,42.406,-112.825,57.25834704
14241,0.194833085,4.497979164,290.790443,9.087201343,42.423,-112.678,10.43428787
14242,0.191220984,4.44660902,2237.485781,69.92143066,42.44,-112.531,53.18664606
14243,0.190560907,4.42222929,1122.82643,35.08832593,42.457,-112.385,52.7023876
14244,0.18865259,4.427275181,2504.112469,78.25351465,42.474,-112.238,53.31783924
14245,0.186007604,4.416110039,2035.559869,63.6112459,42.491,-112.091,54.99245395
14246,0.19121474,4.46109724,350.4496641,10.951552,42.507,-111.944,8.036510208
14247,0.185917109,4.400715351,2449.501256,76.54691426,42.523,-111.797,61.23582207
14248,0.183253139,4.353880882,1162.339242,36.32310132,42.539,-111.65,65.46679359
14249,0.183550537,4.376996994,1501.762275,46.93007109,42.555,-111.503,70.26704549
14250,0.18273221,4.3562994,113.730336,3.554073001,42.571,-111.355,3.411759357
14251,0.182953551,4.341808319,110.913126,3.466035187,42.602,-111.061,7.972656491
14252,0.178696454,4.265375137,928.5376148,29.01680046,42.617,-110.913,78.16795796
14253,0.204596132,4.688477993,297.7836539,9.305739185,42.663,-110.47,43.97109785
14254,0.202873245,4.602365494,1180.632966,36.89478018,42.677,-110.322,48.13319585
14255,0.205464587,4.623243332,3387.701728,105.865679,42.692,-110.174,40.74588992
14256,0.204885781,4.627872467,3112.172634,97.25539482,42.706,-110.027,33.56339552
14257,0.204345718,4.633080482,3418.939631,106.8418635,42.721,-109.879,26.52312025
14258,0.199117988,4.558807373,3233.704022,101.0532507,42.735,-109.73,19.95931499
14259,0.197533414,4.518694878,1132.427841,35.38837002,42.749,-109.582,14.56620145
14260,0.198292062,4.568964958,5.1382086,0.160569019,42.817,-108.841,8.183882343
14261,0.199282423,4.611438751,1791.111741,55.97224189,42.83,-108.692,39.4003163
14262,0.201845035,4.661648273,3134.826056,97.96331426,42.843,-108.544,46.72131926
14263,0.203511223,4.690950871,3886.129153,121.441536,42.855,-108.395,54.17955555
14264,0.204771891,4.716506481,3565.503563,111.4219863,42.868,-108.246,61.67851849
14265,0.205123767,4.716447353,3349.394803,104.6685876,42.88,-108.097,69.21534155
14266,0.204267219,4.700376511,3899.892825,121.8716508,42.893,-107.949,76.71975552
14267,0.205498889,4.703314781,4087.420481,127.73189,42.905,-107.8,84.29298721
14268,0.206524372,4.710014343,3970.851356,124.0891049,42.917,-107.651,91.87726504
14269,0.205650195,4.676850796,3040.156294,95.00488418,42.929,-107.502,99.46941328
14270,0.204862148,4.66124773,3291.861263,102.8706645,42.941,-107.353,107.0674262
14271,0.203792915,4.647019863,3786.3288,118.322775,42.952,-107.204,114.6683275
14272,0.201499686,4.609830379,3780.037631,118.126176,42.964,-107.054,115.6816138
14273,0.200241715,4.58131218,2767.797084,86.49365889,42.975,-106.905,111.2096631
14274,0.199777052,4.584056854,3646.476731,113.9523979,42.986,-106.756,107.1077294
14275,0.19875741,4.568407536,3947.6241,123.3632531,42.997,-106.607,103.4195305
14276,0.198103547,4.563827515,3996.630619,124.8947068,43.008,-106.457,100.1646796
14277,0.197910622,4.5639925,3989.734988,124.6792184,43.018,-106.308,97.37172199
14278,0.197471038,4.550786972,4114.914412,128.5910754,43.029,-106.158,95.17644086
14279,0.198677599,4.560912609,3684.493575,115.1404242,43.039,-106.009,93.51379276
14280,0.197961584,4.546363354,3633.563306,113.5488533,43.049,-105.859,92.45321382
14281,0.196096942,4.509974003,3592.098647,112.2530827,43.059,-105.71,92.04018452
14282,0.195270866,4.498660088,3750.222038,117.1944387,43.069,-105.56,92.26746179
14283,0.194045514,4.473528385,3934.296563,122.9467676,43.079,-105.41,90.97851118
14284,0.193486333,4.469042301,3842.951597,120.0922374,43.089,-105.26,89.79569302
14285,0.192315459,4.454096794,3887.205188,121.4751621,43.098,-105.11,89.32433349
14286,0.191912696,4.445103645,735.2714883,22.97723401,43.107,-104.961,89.48781139
14287,0.197180718,4.562478065,1104.903281,34.52822754,43.116,-104.811,90.29359542
14288,0.197365403,4.562674999,3392.323284,106.0101026,43.125,-104.661,91.72135318
14289,0.196557894,4.552475452,3798.433744,118.7010545,43.134,-104.511,93.74232315
14290,0.196748227,4.551844597,2920.494994,91.26546855,43.143,-104.361,89.79940515
14291,0.197080657,4.560441971,3827.096606,119.5967689,43.151,-104.211,85.35086282
14292,0.196629107,4.554819584,3951.060272,123.4706335,43.16,-104.06,81.27595417
14293,0.196609616,4.560483932,3600.614025,112.5191883,43.168,-103.91,77.83261048
14294,0.196352437,4.554347515,3541.179009,110.661844,43.176,-103.76,75.00074857
14295,0.195213929,4.535130501,3768.114178,117.7535681,43.184,-103.61,72.8518391
14296,0.194204018,4.513616562,3464.278369,108.258699,43.192,-103.459,71.44430257
14297,0.193152323,4.494029045,3404.966878,106.4052149,43.199,-103.309,70.91157047
14298,0.192787066,4.484352589,3763.969763,117.6240551,43.207,-103.159,71.10799471
14299,0.192564815,4.477814674,3944.068959,123.252155,43.214,-103.008,72.19397113
14300,0.191637531,4.463895798,3788.849672,118.4015522,43.221,-102.858,74.03464099
14301,0.191352189,4.453230381,2754.231863,86.0697457,43.228,-102.707,76.60529995
14302,0.191580862,4.446480751,1877.366363,58.66769883,43.235,-102.557,79.79680976
14303,0.19186987,4.445674419,1953.648113,61.05150352,43.241,-102.406,83.64715154
14304,0.193212956,4.469512939,3028.064766,94.62702393,43.248,-102.256,87.89635301
14305,0.194213018,4.476952076,2435.541159,76.11066123,43.254,-102.105,92.6612692
14306,0.19363822,4.462679863,2383.365516,74.48017236,43.261,-101.955,97.69664809
14307,0.192325026,4.44043541,2584.347019,80.76084434,43.267,-101.804,103.1309061
14308,0.191543236,4.427540302,2862.361294,89.44879043,43.272,-101.653,108.8732411
14309,0.190231234,4.404348373,3242.796525,101.3373914,43.278,-101.502,114.7872885
14310,0.190335929,4.396073818,2618.467256,81.82710176,43.284,-101.352,120.8480073
14311,0.189663157,4.386301517,2939.759831,91.86749473,43.289,-101.201,127.1524626
14312,0.188667402,4.369706154,3434.493909,107.3279347,43.294,-101.05,133.5916851
14313,0.187718987,4.350669384,2992.594613,93.51858164,43.3,-100.899,140.1111921
14314,0.187800542,4.347246647,3430.431506,107.2009846,43.305,-100.748,146.4282583
14315,0.187606245,4.340486526,3197.341856,99.91693301,43.309,-100.598,139.3383909
14316,0.187319949,4.334560871,3268.692225,102.146632,43.314,-100.447,132.222141
14317,0.186301962,4.316009998,3163.020131,98.8443791,43.318,-100.296,125.2005193
14318,0.185857952,4.304187775,3318.567216,103.7052255,43.323,-100.145,118.2159171
14319,0.18532595,4.291220188,3435.393769,107.3560553,43.327,-99.994,111.3539495
14320,0.184668332,4.278367519,3157.021575,98.65692422,43.331,-99.843,104.5957754
